p,eps,L,mu,c,episode,convergence
1.75,0.5,1.0,0.5,0.25*(1-eps),"[0.47685370668484806, 0.4648173381208582, 0.45131161341607773, 0.4366366585319236, 0.4210592382840149, 0.404817251539577, 0.38812207922849506, 0.3711599462374936, 0.35409260364816875, 0.33705973865090266, 0.32017971129098616, 0.30355175617085317, 0.28725760359733915, 0.27136336706611786, 0.25592137967393547, 0.24097179276661418, 0.2265445684590767, 0.21266026367908047, 0.1993324697314245]",True
1.75,0.5,1.0,0.75,2*(1-eps),"[0.34186830641658356, 0.2806755441157462, 0.22413675879591052, 0.17426953165156162, 0.13186210495092476, 0.09691483396661674, 0.06895463767720958, 0.0472473993141671, 0.030936766257802062, 0.019133474533491512, 0.012983444688274764, 0.011766138741345437, 0.011448596527166321, 0.011096821985363662, 0.01052918991036429, 0.009748408048572597, 0.008812253156844405, 0.007795065141204054, 0.006771877794927605]",True
1.75,0.5,1.0,0.75,1.5*(1-eps),"[0.3758961159533919, 0.32363798739721533, 0.2727377328064055, 0.2252642147917124, 0.18242758137516235, 0.14480852853919776, 0.11254611635572803, 0.08548320934549566, 0.06327382127653611, 0.045459786575575645, 0.03152448188251227, 0.020930446958739104, 0.015234967898666369, 0.013997560879511891, 0.013805044366342414, 0.013683206921416006, 0.013382075815506697, 0.012853127747344243, 0.012118511456167328]",True
1.75,0.5,1.0,0.75,1*(1-eps),"[0.4133048268263856, 0.37351574076992267, 0.3325331732966456, 0.2919673426461123, 0.2529952117825865, 0.21643184196998513, 0.1827986142737242, 0.15238588952744794, 0.12530761902931037, 0.10154687961490064, 0.08099219232192328, 0.06346620677510231, 0.048747638727544826, 0.03658782885708325, 0.026723568206558416, 0.01981886243524761, 0.017528628837687348, 0.01712952440248235, 0.01721558728330528]",True
1.75,0.5,1.0,0.75,0.5*(1-eps),"[0.4545103697747623, 0.43170581252810497, 0.40676337002318497, 0.3804168162352793, 0.3532952905573364, 0.3259327726316844, 0.2987752671078663, 0.27218762760745063, 0.24646130602679567, 0.22182233359208076, 0.1984395450626262, 0.17643250654565543, 0.15587889977964275, 0.1368217649800816, 0.1192746246789029, 0.10322770973143335, 0.08865211193177124, 0.07550382678735158, 0.06372674169154861]",True
1.75,0.5,1.0,0.75,0.25*(1-eps),"[0.47668600539061134, 0.46445873753018474, 0.45065018358154624, 0.4355391918524598, 0.41937682209654065, 0.4023922848039396, 0.38479428132326904, 0.36677297520283186, 0.3485001903761634, 0.3301300659340816, 0.31179951389184546, 0.29362955845662664, 0.2757251308300675, 0.2581769635678006, 0.24106218742103272, 0.22444548598591949, 0.20838025830042256, 0.19290918506487764, 0.17806578825019084]",True
1.75,0.5,1.5,0.0,2*(1-eps),"[0.5424875395733602, 0.4709386994630322, 0.40807922850364936, 0.35432709025954473, 0.3089450447117556, 0.2708029213769502, 0.23875310659158322, 0.21239327373083286, 0.19088063916114162, 0.17310181039517755, 0.15814738127030914, 0.14534679349516785, 0.134339257008007, 0.12485633344955138, 0.11663784554012387, 0.10946298707909198, 0.10315533203386436, 0.09757394274718197, 0.0926037793077448]",True
1.75,0.5,1.5,0.0,1.5*(1-eps),"[0.5828003069946521, 0.5192384914111936, 0.4605723041058146, 0.4081596603848622, 0.36219424251277005, 0.3222817133335397, 0.28778160002475056, 0.2579921268144924, 0.23230429140515804, 0.2106797552067769, 0.19252501287081272, 0.1771445093098843, 0.16393380363105675, 0.15241716187362947, 0.14227229174642644, 0.13334926096039118, 0.1254838695533939, 0.11852074403291545, 0.11232393609282645]",True
1.75,0.5,1.5,0.0,1*(1-eps),"[0.6295854274545359, 0.578577817558581, 0.5285638620723938, 0.48128008648259235, 0.4376218839881799, 0.397926341121071, 0.36218547162945974, 0.3301962395972397, 0.30165782964787813, 0.27623291739070815, 0.2535828671397928, 0.2334335077477447, 0.21590272230124077, 0.20071643273291068, 0.18750047762779548, 0.17590542814634566, 0.16562470851724057, 0.15640927329008517, 0.14807134442210268]",True
1.75,0.5,1.5,0.0,0.5*(1-eps),"[0.6845375785114526, 0.6532297492140249, 0.620106516954928, 0.5863167169516472, 0.5527288433601728, 0.5199718689689645, 0.4884781114838999, 0.45852256537635483, 0.43026035385753214, 0.403757628028642, 0.3790163309641982, 0.3559947867314351, 0.33462256745812646, 0.3148117606897695, 0.29646510213504057, 0.2794818217457476, 0.2637615326423656, 0.24920679208982277, 0.23577714716679626]",True
1.75,0.5,1.5,0.0,0.25*(1-eps),"[0.7157751095268934, 0.6982781765882871, 0.6788958866486192, 0.6581337268342086, 0.6364280992195057, 0.6141535616476487, 0.5916268933063553, 0.5691112979173258, 0.5468205384004252, 0.5249251788064043, 0.5035573712684455, 0.48281617108397124, 0.4627728494967651, 0.443475225177235, 0.42495220574565856, 0.40721723345533367, 0.3902714578096917, 0.37410678754211824, 0.35870780367013444]",True
1.75,0.5,1.5,0.75,2*(1-eps),"[0.5233281847924628, 0.43870816081130964, 0.3614843396774175, 0.2935506964290467, 0.23523231895299845, 0.18603655232241348, 0.14510319931014623, 0.11145390156343975, 0.08411928880970429, 0.06219652564287913, 0.04499903302392784, 0.03360341018223328, 0.02807443328535038, 0.02573834902387185, 0.024453867225055933, 0.02335991686098766, 0.022189985008869796, 0.020890451231930687, 0.0194824013298407]",True
1.75,0.5,1.5,0.75,1.5*(1-eps),"[0.5704978333078403, 0.4973648241662932, 0.4272496245253809, 0.3625324222145144, 0.30432343793227046, 0.2529259804820301, 0.2081670475749479, 0.1696174166375032, 0.13672983406978564, 0.1089205623950606, 0.08561495754171464, 0.06627016755226506, 0.050525943818871724, 0.03942261162837042, 0.03330105773395153, 0.03049856510373791, 0.029141945593117672, 0.0282242214278191, 0.027336907029015974]",True
1.75,0.5,1.5,0.75,1*(1-eps),"[0.6232922601090568, 0.5666555145126835, 0.5092298953819863, 0.45317339467068346, 0.39990031766738, 0.3502575108249663, 0.3046784183526145, 0.2633090445837256, 0.22610467175459031, 0.19290075332425374, 0.1634632580331717, 0.13752266561984888, 0.11479626445973881, 0.09500233093279689, 0.07786823523540841, 0.06314667256566521, 0.05143865771686005, 0.04344323742541797, 0.03885957328944073]",True
1.75,0.5,1.5,0.75,0.5*(1-eps),"[0.6827096031028033, 0.6495009274712625, 0.6135768348955059, 0.5760619016397697, 0.537877668513942, 0.4997640069284865, 0.4622993914341953, 0.4259220477742855, 0.39095160969859005, 0.3576090802167852, 0.3260364410744747, 0.29631261198207054, 0.26846719734442454, 0.24249359122901248, 0.2183577273680727, 0.19600603152737028, 0.1753713474936926, 0.15637814630782204, 0.13894518936999276]",True
1.75,0.5,1.5,0.75,0.25*(1-eps),"[0.7152805414210408, 0.6972259999967881, 0.6769673265197371, 0.6549549915341968, 0.6315888780382424, 0.6072259292512953, 0.5821832912710532, 0.5567398887520757, 0.531138908505489, 0.5055893471104824, 0.48026955308347147, 0.4553275913582897, 0.43088639318541394, 0.4070449237692056, 0.3838820734224461, 0.36145775917295964, 0.33981676956804674, 0.31899058059138374, 0.2989985960797746]",True
1.75,0.5,1.5,1.125,2*(1-eps),"[0.512802466284505, 0.42101333622575016, 0.33620513904455673, 0.26140429866819814, 0.1977931559236489, 0.14537224561218803, 0.10343191708682727, 0.07087109684555591, 0.04640513199616179, 0.028700180767224012, 0.019475187739360657, 0.01764911154210185, 0.017172924087784865, 0.016645060825327282, 0.015793866052831826, 0.01462232447683553, 0.01321835659840859, 0.01169257723900861, 0.010157657728423043]",True
1.75,0.5,1.5,1.125,1.5*(1-eps),"[0.5638441772677657, 0.485456939732186, 0.40910662677558024, 0.33789632305532913, 0.273641369712357, 0.21721277774807715, 0.1688191729328629, 0.12822481484270226, 0.09491072529838487, 0.06818966979106385, 0.04728675869197838, 0.03139567126609394, 0.022852442148895303, 0.020996306771877055, 0.020707642793890185, 0.020524792976545806, 0.02007282459863454, 0.01927949724003401, 0.01817781222891265]",True
1.75,0.5,1.5,1.125,1*(1-eps),"[0.619957250241616, 0.5602736145624082, 0.49879976316594593, 0.4379509673925192, 0.37949281577600746, 0.3246477669271838, 0.27419787449259886, 0.22857873441043453, 0.18796144382312144, 0.15232032308383317, 0.12148828357913125, 0.09519933175598076, 0.0731214035309157, 0.054881698160459944, 0.04008539091644443, 0.029728254549159304, 0.026292924042982675, 0.025694271936564386, 0.0258233021515019]",True
1.75,0.5,1.5,1.125,0.5*(1-eps),"[0.681765543567214, 0.6475587006215753, 0.6101450512677581, 0.57062528608991, 0.5299428753012381, 0.48889915989677035, 0.4481629017069454, 0.40828132928238225, 0.3696919597358032, 0.3327334746103663, 0.29765930005751196, 0.26464876461929965, 0.23381849782630107, 0.20523264846091596, 0.17891193705629319, 0.1548414587216014, 0.13297826646964225, 0.11325576284691669, 0.09559006770442051]",True
1.75,0.5,1.5,1.125,0.25*(1-eps),"[0.7150290127846359, 0.6966881162390772, 0.6759752754037869, 0.6533087866636718, 0.6290653817650187, 0.6035883772806281, 0.5771914238381075, 0.5501594616481627, 0.5227502879959964, 0.4951948823396959, 0.46769931220189825, 0.44044434812778704, 0.41358770254485594, 0.38726546291631164, 0.36159309973693704, 0.336668086309131, 0.3125703410165267, 0.2893635359697281, 0.2670987048344682]",True
1.75,0.75,0.5,0.0,2*(1-eps),"[0.22817921204907016, 0.21774329555048852, 0.20670217717587203, 0.19543891605541608, 0.18424294479390774, 0.17332399027396525, 0.16282603703863038, 0.15284085793025862, 0.14342013683630386, 0.1346199380730901, 0.1266427530888281, 0.11953597703864198, 0.1132937545348712, 0.10788428041032158, 0.10324981121958966, 0.09930758578246354, 0.09595333760567079, 0.09306278186704252, 0.09051433160056274]",True
1.75,0.75,0.5,0.0,1.5*(1-eps),"[0.2332693272293965, 0.2250010858637809, 0.21605697356346298, 0.2067176547417111, 0.19721095896831503, 0.18771740038914045, 0.17837575731091948, 0.16928881108853627, 0.1605293269566521, 0.1521456324311919, 0.14416658652713854, 0.1366157078572961, 0.12963668059120925, 0.12329138502885574, 0.11758794680444962, 0.1125207307742087, 0.10807007451423395, 0.10420104090937087, 0.1008638171485074]",True
1.75,0.75,0.5,0.0,1*(1-eps),"[0.23859172846693238, 0.2327593940859969, 0.22629865494652943, 0.21937790375014243, 0.2121426928726811, 0.20471789246674427, 0.19720901951925043, 0.18970376846128092, 0.18227351224531585, 0.17497506444858202, 0.16785246034537726, 0.16093873378114396, 0.15425761643753746, 0.1478250632307297, 0.14165073500360253, 0.13576051497707267, 0.13025470277993123, 0.12515727172646737, 0.12047652632401724]",True
1.75,0.75,0.5,0.0,0.5*(1-eps),"[0.2441626779538503, 0.24107184620979927, 0.23755962042733458, 0.23369006555029456, 0.22952076715067568, 0.22510428340919109, 0.22048864310772678, 0.2157176910163464, 0.21083122541830618, 0.205865083481926, 0.2008513363164196, 0.19581840457208832, 0.19079122438884316, 0.1857915448370372, 0.18083808084548395, 0.1759467482423629, 0.17113094085253153, 0.16640180814704894, 0.16176838389287793]",True
1.75,0.75,0.5,0.0,0.25*(1-eps),"[0.24704686062166628, 0.2454547610212453, 0.2436210962072921, 0.24157004635546633, 0.23932307842687742, 0.23689986578233813, 0.23431877333499854, 0.23159705791937168, 0.22875102197846459, 0.22579604020143307, 0.22274675375233524, 0.21961677760544993, 0.21641904080317528, 0.21316557945991066, 0.20986780129513796, 0.20653606597746077, 0.20318018036294486, 0.19980917461039202, 0.1964313043176995]",True
1.75,0.75,0.5,0.25,2*(1-eps),"[0.22756988233038788, 0.216500328344898, 0.20452561945993913, 0.19202066188097572, 0.1792925951973884, 0.1665880346638022, 0.1540997955266522, 0.14197402200417467, 0.13031720295120583, 0.1192030824298368, 0.10867887492383785, 0.09877087013839601, 0.08948906479920249, 0.08086750222088701, 0.07317793704866646, 0.0665876231249871, 0.06125132722369563, 0.0572614695270602, 0.05454751192378637]",True
1.75,0.75,0.5,0.25,1.5*(1-eps),"[0.2329128951854217, 0.22425893369663152, 0.21472829149529873, 0.20458207116330634, 0.19404403472036316, 0.18330423961000594, 0.17252165898333718, 0.16182678908493955, 0.15132447520778647, 0.14109691532378316, 0.13120667409128456, 0.12169959696661126, 0.11260753278167192, 0.10395079322904843, 0.09574033030912779, 0.08797961899967381, 0.08075184103502404, 0.07428256027789089, 0.06869343126168267]",True
1.75,0.75,0.5,0.25,1*(1-eps),"[0.2384268666087616, 0.23240869563338762, 0.22565580460622017, 0.21831833577346899, 0.21052962757785806, 0.20240866068646166, 0.19406109989711398, 0.18557997554665023, 0.17704631580759986, 0.16852986149367802, 0.1600898536571707, 0.15177587723955982, 0.14362879232073378, 0.1356816844513048, 0.12796069002194055, 0.12048592754286662, 0.11327229106370186, 0.10633017317187046, 0.09966622166028663]",True
1.75,0.75,0.5,0.25,0.5*(1-eps),"[0.24411975362358193, 0.24097846193239997, 0.2373840805400146, 0.23339266712928092, 0.22905455353553456, 0.22441597283988726, 0.2195198793582961, 0.21440630383677162, 0.2091125355104813, 0.20367320315545873, 0.1981204510441975, 0.19248379395619492, 0.18679035763273258, 0.1810648455338351, 0.17532973637232846, 0.16960525103808044, 0.16390948689849802, 0.15825860016826662, 0.15266686190073842]",True
1.75,0.75,0.5,0.25,0.25*(1-eps),"[0.24703591282326748, 0.2454306494546473, 0.24357517134374548, 0.24149108733119362, 0.23919728548408584, 0.23671094290963232, 0.23404797839086192, 0.2312234433011799, 0.22825156900765783, 0.22514593441717654, 0.22191951583129352, 0.21858470934116409, 0.21515337815124763, 0.21163679255508372, 0.20804588185324527, 0.2043907861066663, 0.2006813101589535, 0.196926656360222, 0.193135724061219]",True
1.75,0.75,0.5,0.375,2*(1-eps),"[0.22725522264533077, 0.21585292352842786, 0.20338169953901383, 0.19020844122711417, 0.17664765990119533, 0.16296639909977387, 0.1493876374181152, 0.13609381505562254, 0.12323065339934049, 0.11091116754770111, 0.09921977558073716, 0.08821626537797893, 0.07793949704748024, 0.06841088319923183, 0.05963730296352994, 0.05188227627846228, 0.0465540067599815, 0.04392404282116735, 0.043141193232560694]",True
1.75,0.75,0.5,0.375,1.5*(1-eps),"[0.2327302382839645, 0.22387576780133625, 0.21403685003085024, 0.20346162228052295, 0.19236927082531532, 0.18095335470151266, 0.1693834530946882, 0.15780638721070386, 0.14634750433924137, 0.13511213118030907, 0.12418716263448976, 0.1136427824732734, 0.10353420090073046, 0.09390337726736656, 0.08478065895135672, 0.07618634325012827, 0.06813207103017599, 0.060622151533717195, 0.054015518898488046]",True
1.75,0.75,0.5,0.375,1*(1-eps),"[0.23834302637625882, 0.23222938987496589, 0.22532509857005997, 0.2177695993376786, 0.20968846242502975, 0.20119615267147933, 0.19239714155996634, 0.1833864878088807, 0.17425010205869199, 0.165065038133207, 0.15589982387427584, 0.14681479339797893, 0.13786256627241406, 0.12908848822844518, 0.12053111350741924, 0.11222279217944184, 0.10419013625746743, 0.0964545933394289, 0.0890329248538662]",True
1.75,0.75,0.5,0.375,0.5*(1-eps),"[0.24409813461584806, 0.24093126549084298, 0.23729497617258022, 0.23324108967357082, 0.22881587054793473, 0.22406193942694466, 0.21901915610291223, 0.2137251122434882, 0.20821527363271986, 0.20252320416287228, 0.19668057632838937, 0.19071722489991733, 0.18466116962374038, 0.1785386331525296, 0.17237405408091222, 0.16619019874734034, 0.16000803890365306, 0.15384689830015974, 0.14772458475163283]",True
1.75,0.75,0.5,0.375,0.25*(1-eps),"[0.2470304600772008, 0.24541852757595384, 0.24355202693812975, 0.24145120750301796, 0.23913360530193892, 0.23661503059330347, 0.2339101333096197, 0.23103265896504677, 0.2279957040974854, 0.2248117525297549, 0.22149280714417469, 0.2180504901691648, 0.21449594641721792, 0.2108398937592, 0.20709276917712993, 0.20326453130721212, 0.19936485566282547, 0.19540298487213847, 0.19138781525827242]",True
1.75,0.75,1.0,0.0,2*(1-eps),"[0.4563583962833429, 0.43548659846544885, 0.4134043331506047, 0.3908777937053911, 0.3684858981118659, 0.34664797005147485, 0.3256520701559653, 0.30568168113669014, 0.2868402864286137, 0.26923984479353563, 0.2532854522556926, 0.23907198711528632, 0.22658751312953437, 0.21576858033120233, 0.2064996146293788, 0.19861516837543802, 0.19190661659627795, 0.1861255608102215, 0.1810285955202594]",True
1.75,0.75,1.0,0.0,1.5*(1-eps),"[0.4665386006709767, 0.4500021197502278, 0.4321139407518289, 0.4134353089431389, 0.3944219122883196, 0.37543482386891064, 0.356751510206715, 0.33857762711780964, 0.3210586727392833, 0.3042912639411885, 0.28833318644850003, 0.2732314246109387, 0.2592733491842714, 0.24658274689831372, 0.23517592150529887, 0.22504145781527612, 0.2161401396844205, 0.20840205347342136, 0.2017275866730653]",True
1.75,0.75,1.0,0.0,1*(1-eps),"[0.47718343411919495, 0.4655187946814186, 0.45259730227628225, 0.43875580521578467, 0.4242853907841843, 0.40943577863780256, 0.3944180313546599, 0.3794075368417393, 0.36454701978438736, 0.34995012567271777, 0.3357049193304774, 0.32187747061794536, 0.3085152092635267, 0.29565015231216674, 0.28330146859132777, 0.27152097248695184, 0.2605094099517502, 0.2503144384700536, 0.24095306823504292]",True
1.75,0.75,1.0,0.0,0.5*(1-eps),"[0.4883252936567974, 0.4821436812988125, 0.4751192393430861, 0.46738011984088984, 0.4590415362078071, 0.4502084550403889, 0.44097728723056584, 0.4314353904008076, 0.42166244445327244, 0.41173012760620503, 0.40170254758708074, 0.3916368097497902, 0.3815823899158421, 0.37158310009073675, 0.36167616177036743, 0.3518934154857507, 0.34226191712122594, 0.3328035947546617, 0.3235368237461381]",True
1.75,0.75,1.0,0.0,0.25*(1-eps),"[0.49409370340325776, 0.49090951951867956, 0.48724218238317973, 0.4831400974324783, 0.4786461272024494, 0.47379972103453266, 0.46863754664165014, 0.4631941158795318, 0.45750197702821627, 0.45159206445650535, 0.44549346720482436, 0.43923348073850177, 0.4328380685448084, 0.426331235695684, 0.41973559792201653, 0.4130721612005698, 0.4063603623216454, 0.3996183919318035, 0.39286259729617595]",True
1.75,0.75,1.0,0.5,2*(1-eps),"[0.45513971836813505, 0.4330006415149038, 0.4090512379759105, 0.38404127966937457, 0.35858518296011144, 0.33317605524304705, 0.3081995761202369, 0.2839480450839248, 0.260634386522187, 0.23840615883514313, 0.21735776667559342, 0.19754174018015855, 0.17897813206746718, 0.1617349978250986, 0.14635583560374132, 0.1331752126867682, 0.12250261782344075, 0.11452285844961595, 0.10909496072250559]",True
1.75,0.75,1.0,0.5,1.5*(1-eps),"[0.4658257632101666, 0.4485178473103273, 0.42945657397303294, 0.4091641463617821, 0.38808806093075204, 0.3666084720391596, 0.34504330886987156, 0.3236535724783193, 0.3026489141450861, 0.282193825878984, 0.26241333766464225, 0.24339919243590166, 0.22521506531608285, 0.20790157426252787, 0.19148065631036315, 0.1759592390095557, 0.1615036810335258, 0.14856512206250183, 0.13738679822434463]",True
1.75,0.75,1.0,0.5,1*(1-eps),"[0.4768537129500845, 0.46481734970893474, 0.45131160281211863, 0.43663665283501046, 0.42105918577309176, 0.4048173172418052, 0.38812219182384844, 0.3711599245930604, 0.35409263901136495, 0.3370597377308425, 0.32017970918032523, 0.3035517482489027, 0.2872576009118446, 0.27136325903116215, 0.25592138227785244, 0.24097173475603584, 0.22654458999959412, 0.21266031668368537, 0.19933247251958494]",True
1.75,0.75,1.0,0.5,0.5*(1-eps),"[0.48823946755522885, 0.48195686197098214, 0.4747681607819046, 0.46678528182046053, 0.45810910615100925, 0.4488319359873923, 0.43903975924763244, 0.42881260225346995, 0.4182250687897915, 0.40734645604658354, 0.39624090565785797, 0.3849675518553478, 0.37358071050206315, 0.36212972667214227, 0.35065937791898244, 0.33921050274636844, 0.32781897450269915, 0.3165171649414694, 0.3053337239227023]",True
1.75,0.75,1.0,0.5,0.25*(1-eps),"[0.4940717633954363, 0.490861290902337, 0.48715032263703667, 0.4829821136499251, 0.47839457652576134, 0.4734218464247288, 0.46809596193002573, 0.4624468911131063, 0.4565031174144075, 0.4502918760791228, 0.44383901627767425, 0.4371692652580934, 0.43030673361115335, 0.42327365724833393, 0.41609173361774965, 0.4087814644168971, 0.40136261506601634, 0.39385340351281306, 0.3862714603436142]",True
1.75,0.75,1.0,0.75,2*(1-eps),"[0.4545103746646564, 0.4317058138435203, 0.40676336818604086, 0.3804168059104376, 0.35329530993997754, 0.32593277757752986, 0.29877526119437536, 0.2721875796738176, 0.2464613063482372, 0.22182230506090406, 0.19843952165251144, 0.17643251211869404, 0.155878912280378, 0.13682174557484184, 0.11927462393776458, 0.10376432476949243, 0.09310804185409316, 0.08784761849630934, 0.08628204733429108]",True
1.75,0.75,1.0,0.75,1.5*(1-eps),"[0.4654603295319409, 0.4477515139557054, 0.4280736717165661, 0.4069232349937535, 0.38473853986370526, 0.36190666442990477, 0.3387668990416593, 0.31561276054231496, 0.2926950054552704, 0.27022421728064816, 0.24837430895580004, 0.22728549521543268, 0.207068404028579, 0.18780673438305018, 0.16956132147574934, 0.15237263373343213, 0.13626414998896275, 0.12124422863383424, 0.10803080504573417]",True
1.75,0.75,1.0,0.75,1*(1-eps),"[0.47668601242463227, 0.46445875019608535, 0.4506501687766425, 0.4355391959753944, 0.4193769054123051, 0.4023922913907836, 0.3847942761286906, 0.36677289563977306, 0.3485002034698948, 0.33013004150967085, 0.3117996356750173, 0.29362958650805243, 0.2757250620138889, 0.2581769552142255, 0.2410621542557709, 0.22444558468722423, 0.20838027460008196, 0.19290907004952235, 0.17806584711549395]",True
1.75,0.75,1.0,0.75,0.5*(1-eps),"[0.48819619491407346, 0.48186240352709525, 0.47458992465028565, 0.4664821662889408, 0.4576317399226586, 0.44812387480721777, 0.4380383282753781, 0.42745016792397983, 0.41643053985702316, 0.40504639284025684, 0.39336115032662405, 0.38143444014476946, 0.369322330850234, 0.35707725844267274, 0.3447481457190332, 0.3323804002036673, 0.3200160357655655, 0.3076937793634222, 0.2954492342893025]",True
1.75,0.75,1.0,0.75,0.25*(1-eps),"[0.4940608033716457, 0.490837040372761, 0.4871040406024202, 0.4829023592791536, 0.47826719451298694, 0.4732300082520338, 0.4678202492726609, 0.46206531991079497, 0.45599137445731375, 0.4496234853709329, 0.4429856321782145, 0.43610102275744417, 0.4289918751911949, 0.42167968775862275, 0.4141855330691682, 0.4065289589677361, 0.39872973514496113, 0.3908059700378236, 0.38277546677251795]",True
1.75,0.75,1.5,0.0,2*(1-eps),"[0.6845375165293903, 0.6532298794506011, 0.6201063865012758, 0.5863167367786178, 0.552728827616766, 0.5199719606099112, 0.4884781078849438, 0.4585224275716528, 0.43026037952579943, 0.40385981186127773, 0.37992825113995987, 0.3586079361846394, 0.339881137954456, 0.3236528842608062, 0.3097494310701602, 0.2979227530992598, 0.28785999863084905, 0.27918827768442633, 0.27154291933284536]",True
1.75,0.75,1.5,0.0,1.5*(1-eps),"[0.6998079790901521, 0.6750032569916101, 0.6481708557160121, 0.6201529294370223, 0.5916328795468262, 0.5631521895828794, 0.535127260148168, 0.5078664116600493, 0.4815880062769002, 0.45643679451500263, 0.4324997394554253, 0.4098470145553208, 0.38890992662275986, 0.3698740361550997, 0.35276376357393857, 0.33756212935659446, 0.3242100308974064, 0.312603062857969, 0.3025914503132544]",True
1.75,0.75,1.5,0.0,1*(1-eps),"[0.7157751821801966, 0.6982781604023424, 0.6788959279070163, 0.6581336137448078, 0.6364281060715562, 0.6141536318463584, 0.5916270570052257, 0.5691112931228086, 0.5468205228906634, 0.5249250541238891, 0.5035572861464133, 0.48281620615300763, 0.46277284873303776, 0.44347505988645786, 0.4249522025104655, 0.40728145363831253, 0.390764116780024, 0.37547161687335145, 0.36142956716743796]",True
1.75,0.75,1.5,0.0,0.5*(1-eps),"[0.7324879343384787, 0.7232155150786185, 0.7126788328958983, 0.701070187915424, 0.6885620787599778, 0.6753127966724823, 0.6614657478089762, 0.6471530558469571, 0.6324935489197537, 0.6175951902086622, 0.6025539024616299, 0.5874552062385523, 0.5723736926632055, 0.5573746569653009, 0.5425142448513907, 0.5278401359975572, 0.5133925882654489, 0.4992055063055865, 0.4853050174572917]",True
1.75,0.75,1.5,0.0,0.25*(1-eps),"[0.7411405496732839, 0.7363642673855727, 0.7308632861417586, 0.724710038029427, 0.7179691396581813, 0.7106995758275834, 0.702956197006904, 0.6947910350011399, 0.686253056615672, 0.6773880991049583, 0.6682402318841429, 0.6588503394466896, 0.6492570711614962, 0.6394968240196093, 0.6296033630128687, 0.6196078193272564, 0.6095406538178049, 0.5994276102008366, 0.589293887468592]",True
1.75,0.75,1.5,0.75,2*(1-eps),"[0.682709597693324, 0.6495009665460716, 0.6135768575798687, 0.5760619829111077, 0.5378776977485448, 0.49976407054860866, 0.46229939448858376, 0.42592206703850227, 0.3909515988727479, 0.3576092443932159, 0.32603665043582364, 0.29631248371347085, 0.2684671961525023, 0.24260233391943106, 0.21953377176086575, 0.199762781386057, 0.1837539250427263, 0.17178414161473346, 0.16364239151080998]",True
1.75,0.75,1.5,0.75,1.5*(1-eps),"[0.698738611730976, 0.6727767941307079, 0.6441848688325966, 0.6137461290923354, 0.5821320050488723, 0.5499126542296433, 0.5175648895207684, 0.48548033924480244, 0.45397339404225245, 0.4232907447011758, 0.3936199043254014, 0.3650987907166786, 0.33782250138361763, 0.31185237991297904, 0.28722099132172885, 0.26393874416716356, 0.2422554583535911, 0.22284762178500958, 0.20608014389842974]",True
1.75,0.75,1.5,0.75,1*(1-eps),"[0.7152805610788472, 0.6972260439711193, 0.6769672189850207, 0.6549548077631939, 0.6315887729778225, 0.6072258911615372, 0.5821832973833192, 0.5567399223794922, 0.5311389360425489, 0.5055894720726055, 0.4802694569441979, 0.4553275922620447, 0.4308864031952106, 0.4070447548710655, 0.3838819946650718, 0.36145779091803193, 0.3398168849590461, 0.3189904943796029, 0.2989987018694743]",True
1.75,0.75,1.5,0.75,0.5*(1-eps),"[0.7323592501053369, 0.7229353807262197, 0.7121521751530006, 0.7001780050950392, 0.6871635470803164, 0.6732478981481804, 0.6585595469881047, 0.643218864833796, 0.6273375316575581, 0.6110196739092586, 0.5943613832110527, 0.577451399801212, 0.5603708753321647, 0.5431944518558037, 0.5259892571652769, 0.5088157347412863, 0.49172803606954124, 0.4747757845999046, 0.4580005855583195]",True
1.75,0.75,1.5,0.75,0.25*(1-eps),"[0.7411076884811376, 0.7362918933523148, 0.7307255138278149, 0.7244729878542691, 0.7175918727769227, 0.7101325040698774, 0.7021437098125498, 0.6936701029695856, 0.684754721317636, 0.6754377087106778, 0.6657584823408343, 0.6557541292972262, 0.645459929243841, 0.6349105124860348, 0.6241375923351534, 0.6131723189231638, 0.6020439319237031, 0.5907800942638929, 0.5794071865005903]",True
1.75,0.75,1.5,1.125,2*(1-eps),"[0.6817655600098905, 0.6475587138714712, 0.6101450606141311, 0.5706252759017069, 0.5299429621728452, 0.4888991898438121, 0.4481628634389361, 0.40828130246369493, 0.3696919562703805, 0.3327334490725763, 0.29765926396982967, 0.26464876734718484, 0.23381848837411748, 0.20523264454583806, 0.17891193056242313, 0.15564646857716624, 0.13966192201257296, 0.1317712408328449, 0.1294228185913352]",True
1.75,0.75,1.5,1.125,1.5*(1-eps),"[0.6981904778323084, 0.671627276841901, 0.6421105182273597, 0.6103848411677536, 0.5771077768161318, 0.542860054038502, 0.5081503517603866, 0.47341915332235596, 0.43904235481934517, 0.40533620732236014, 0.3725612662317038, 0.3409283345570592, 0.310602583601243, 0.2817100950488373, 0.25434191400951434, 0.2285590166722826, 0.20439622241391636, 0.18186639759729106, 0.16204615635644115]",True
1.75,0.75,1.5,1.125,1*(1-eps),"[0.7150290119980739, 0.6966881066083296, 0.6759752581477271, 0.6533087611267404, 0.6290653752773114, 0.6035884048327874, 0.5771914039851193, 0.5501594404866463, 0.5227502636703552, 0.49519509968996567, 0.46769943069801195, 0.4404443381477458, 0.4135876964563149, 0.38726544107109634, 0.36159325698689576, 0.3366683769080069, 0.312570302086569, 0.28936374333910275, 0.2670987703939219]",True
